Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje
@samuel_garcias,Samuel García,"Jun 20, 2024 · 6:34 PM UTC",la presa de la boca está al de su capacidad y las lluvias continúan vinimos a evaluar la apertura de las compuertas de la presa en las próximas horas por favor quédense en casa no salgan y ante cualquier emergencia llamen al gracias licmariajulia por ayudarnos a,lluvia,429,48,51,2,https://twitter.com/samuel_garcias/status/1803859025756590140#m,,['https://video.twimg.com/amplify_video/1803858713079615491/pl/6oXmVcrgqZRrwF6y.m3u8?tag=16'],,0.416976213
@XochitlGalvez,Xóchitl Gálvez Ruiz,"Jun 20, 2024 · 6:30 PM UTC",me reuní con la dirigencia de accionnacional su presidente markocortes su secretaria general noemilunazac y su secretaria general adjunta ceciliaromeroc nos hablamos de frente transparente y con la verdad les comenté que empezaré un recorrido por todo el país para,eléctrico,6666,1144,3456,186,https://twitter.com/XochitlGalvez/status/1803857931743735994#m,"['https://pbs.twimg.com/media/GQiXKfjakAE3Yj4.jpg', 'https://pbs.twimg.com/media/GQiXLFEakAQSE5T.jpg']",,,0.403027356
@pc_mty,Protección Civil Monterrey,"Jun 20, 2024 · 5:16 PM UTC",extremen precauciones por afectaciones en carril express en constitución y venustiano carranza,problema vial,4224,881,56,140,https://twitter.com/pc_mty/status/1803839307897077969#m,,['https://video.twimg.com/ext_tw_video/1803839180977684480/pu/pl/ri8xr6lyOifKNDT0.m3u8?tag=12'],,-1.189365387
@PC_NuevoLeon,Protección Civil NL,"Jun 20, 2024 · 6:01 PM UTC",ponteatento lluvia fuerte en carretera a mamulique en salinas victoria extreme precauciones y modere su velocidad al conducir seguiremos informando todasytodossomosproteccióncivil,lluvia,25,6,0,0,https://twitter.com/PC_NuevoLeon/status/1803850661509181657#m,,['https://video.twimg.com/ext_tw_video/1803850623718481920/pu/pl/WVYmdYQW8NnHVjw_.m3u8?tag=12'],,-0.877579927
@mtygob,Gobierno Monterrey,"Jun 20, 2024 · 6:00 PM UTC",en este momento compañeros de pcmty se encuentran atendiendo el reporte de deslave del carril express en av constitución y av venustiano carranza se pide a la ciudadanía evitar circular por la zona y extremar precauciones,problema vial,378,88,10,10,https://twitter.com/mtygob/status/1803850344562331887#m,['https://pbs.twimg.com/media/GQiQUTfakAM9eIc.jpg'],,,-0.886475563
@AleGon_27,Alejandro Gonzalez,"Jun 20, 2024 · 5:31 PM UTC",alerta afectaciones por desgajamiento en carril express en constitución y venustiano carranza monterrey personal de protección civil nuevo león y protección civil monterrey ya en la zona tormentatropical alberto enfoquemty mtyfollow,lluvia,104,31,3,2,https://twitter.com/AleGon_27/status/1803843135916614006#m,,['https://video.twimg.com/amplify_video/1803843112470540288/pl/ePu2_hL0guKQQym7.m3u8?tag=16'],,0.032272279
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 6:47 PM UTC",tormenta alberto tumba y destruye puente y camino a la huasteca a través de nmas,lluvia,0,0,0,0,https://twitter.com/nmasmonterrey/status/1804224704573771803#m,,,,-1.005340815
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 6:35 PM UTC",cierran otro tramo en carriles exprés de blvd miguel de la madrid por deslave a través de nmas,problema vial,1,0,0,0,https://twitter.com/nmasmonterrey/status/1804221569759429001#m,,,,-0.166257411
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 6:35 PM UTC",lluvias dejan daños en cola de caballo a través de nmas,lluvia,3,0,0,0,https://twitter.com/nmasmonterrey/status/1804221502109421788#m,,,,-1.174630404
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:18 AM UTC",cierran paso deprimido por lluvias en ave garza sada y ave del estado en monterrey,lluvia,20,3,0,0,https://twitter.com/nmasmonterrey/status/1803990925284094231#m,,,,-0.96717298
@info7mty,INFO7,"Jun 21, 2024 · 6:51 PM UTC",comienza el rescate de personas que habitan en comunidades de la huasteca luego de quedar incomunicados tras dañarse la carretera por las lluvias de alberto,lluvia,0,0,0,0,https://twitter.com/info7mty/status/1804225581325730144#m,,['https://video.twimg.com/ext_tw_video/1804224932093546496/pu/pl/g2zj8gxln4dv_FHV.m3u8?tag=12'],,0.420378417
@info7mty,INFO7,"Jun 21, 2024 · 6:03 PM UTC",precaución toma en cuenta las señales de deslizamientos ante las lluvias que se registran en nuevo león,lluvia,8,2,0,0,https://twitter.com/info7mty/status/1804213549348118749#m,,['https://video.twimg.com/ext_tw_video/1804212740631695360/pu/pl/ac2xNN8qk1yCSBpx.m3u8?tag=12'],,-0.354276985
@info7mty,INFO7,"Jun 21, 2024 · 5:49 PM UTC",ni mi staff ni yo íbamos dijo brincos dieras sobre el accidente carretero de su equipo de seguridad donde murieron dos,problema vial,10,2,1,0,https://twitter.com/info7mty/status/1804209930183831640#m,,,,-1.478299737
@info7mty,INFO7,"Jun 21, 2024 · 5:17 PM UTC",las oficinas del tribunal de justicia administrativa ubicadas en el obispado de monterrey resultaron afectadas por las lluvias de la tormenta tropical alberto,lluvia,17,5,2,0,https://twitter.com/info7mty/status/1804202092136915015#m,,,,-1.028339028
@info7mty,INFO7,"Jun 21, 2024 · 4:54 PM UTC",aunque no serán tan copiosas como lo que dejó alberto un nuevo disturbio meteorólogico provocará lluvias fuertes en nuevo león este fin de semana indicó el gobernador samuel garcía,lluvia,5,1,0,0,https://twitter.com/info7mty/status/1804196230878089389#m,,,,-0.350436449
@info7mty,INFO7,"Jun 21, 2024 · 4:45 PM UTC",después de la tormenta viene la calma así fue el espectacular arcoíris que iluminó el cielo de san pedro después del paso de la tormenta tropical alberto en nuevo león,lluvia,36,6,1,0,https://twitter.com/info7mty/status/1804193958999826596#m,,,,1.503155112
@info7mty,INFO7,"Jun 21, 2024 · 4:27 PM UTC",la presa la boca luce rebasada en su capacidad luego del paso de la tormenta tropical alberto y se ha optado por abrir cuatro de las compuertas para darle salida a millones de metros cúbicos del líquido,lluvia,8,1,0,0,https://twitter.com/info7mty/status/1804189433970774204#m,,,,-0.207620397
@info7mty,INFO7,"Jun 21, 2024 · 1:20 PM UTC",se forman cascadas en el cerro del chupón tras los escurrimientos provocados por las lluvias de alberto,lluvia,97,11,0,0,https://twitter.com/info7mty/status/1804142262147797321#m,,['https://video.twimg.com/ext_tw_video/1804141550076579840/pu/pl/kCczUxsjGBeS2z5a.m3u8?tag=12'],,-0.382739812
@info7mty,INFO7,"Jun 21, 2024 · 12:45 PM UTC",árbol derribado deja sin luz a vecinos en la colonia las torres al sur de monterrey,eléctrico,34,7,0,0,https://twitter.com/info7mty/status/1804133512267645203#m,,['https://video.twimg.com/ext_tw_video/1804133480630034433/pu/pl/-E5NKfluXagcs9N-.m3u8?tag=12'],,-1.767107964
@info7mty,INFO7,"Jun 21, 2024 · 2:36 AM UTC",impresionante capta dron como luce el parque ecológico la huasteca tras las lluvias que ha dejado alberto en nuevo león,lluvia,147,27,3,0,https://twitter.com/info7mty/status/1803980296469017004#m,,['https://video.twimg.com/ext_tw_video/1803980241544564736/pu/pl/7zZhuJNdupckA9MJ.m3u8?tag=12'],,1.712363958
@info7mty,INFO7,"Jun 21, 2024 · 1:50 AM UTC",un helicóptero de protección civil de nuevo león acudió al rescate de tres personas atrapadas en su hogar en montemorelos en grave peligro debido a la crecida del río ramos provocada por la tormenta alberto,lluvia,37,4,0,0,https://twitter.com/info7mty/status/1803968749575254084#m,,['https://video.twimg.com/ext_tw_video/1803968696605417472/pu/pl/P8SaGb2uiQqmRvPs.m3u8?tag=12'],,-0.357812464
@info7mty,INFO7,"Jun 21, 2024 · 12:58 AM UTC",en medio de la tormenta alberto algunos regiomontanos decidieron tomar fotos y videos al río santa catarina para el recuerdo,lluvia,23,6,7,1,https://twitter.com/info7mty/status/1803955557247652111#m,"['https://pbs.twimg.com/media/GQjv8UVW8AA03Hc.jpg', 'https://pbs.twimg.com/media/GQjv-WkWkAADXcb.jpg', 'https://pbs.twimg.com/media/GQjwA3oWIAAd08l.jpg']",,,0.032031029
@info7mty,INFO7,"Jun 21, 2024 · 12:53 AM UTC",en medio de la tormenta alberto algunos regiomontanos decidieron tomar fotos y videos al río santa catarina para el recuerdo,lluvia,204,30,103,23,https://twitter.com/info7mty/status/1803954381483573437#m,,['https://video.twimg.com/ext_tw_video/1803954266492604416/pu/pl/L_yy2jZTqCWcmyvc.m3u8?tag=12'],,0.032031029
@info7mty,INFO7,"Jun 20, 2024 · 10:49 PM UTC",tres carriles exprés de av constitución a la altura de av revolución desaparecieron por completo tras las fuertes corrientes del río santa catarina más información,problema vial,1333,217,32,23,https://twitter.com/info7mty/status/1803923211966366174#m,,['https://video.twimg.com/ext_tw_video/1803914480247513088/pu/pl/mwo6_hKclG7AFDjn.m3u8?tag=12'],,-1.001499653
@info7mty,INFO7,"Jun 20, 2024 · 10:46 PM UTC",tres tramos distintos de avenida constitución sufrieron daños por las lluvias de la depresión tropical alberto,lluvia,90,15,0,0,https://twitter.com/info7mty/status/1803922394454663649#m,,['https://video.twimg.com/ext_tw_video/1803922290817536000/pu/pl/FWcccv1uFe7-4Gl-.m3u8?tag=12'],,-1.17551434
@ABCNoticiasMX,ABCNoticias.mx,"Jun 19, 2024 · 12:49 AM UTC",ante los pronósticos de fuertes lluvias en nuevo león comparte con abc noticias cualquier situación de riesgo o afectaciones,lluvia,10,2,0,1,https://twitter.com/ABCNoticiasMX/status/1803228632443138465#m,['https://pbs.twimg.com/media/GQZa4PLXkAAROuv.jpg'],,,0.575555444
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 6:30 PM UTC",entérate las comadres de allende así era el restaurante que fue destruido por las lluvias la corriente del río ramos terminó por arrastrar este lugar de alta popularidad en la región citrícola,lluvia,1,1,0,0,https://twitter.com/ABCNoticiasMX/status/1804220281189257630#m,,,,-0.435938627
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 5:40 PM UTC",entérate rescatan a borregos y personas atrapadas tras desborde del río corona la guardia estatal de tamaulipas rescató a un total de borregos de las inundaciones en el ejido miraflores del municipio de güémez,inundación,17,2,0,0,https://twitter.com/ABCNoticiasMX/status/1804207655273029922#m,,,,-1.196710348
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 4:46 PM UTC",al corte de las de este viernes así luce la presa la boca tras las fuertes lluvias en la entidad,eléctrico,77,14,1,0,https://twitter.com/ABCNoticiasMX/status/1804194132841132380#m,,['https://video.twimg.com/ext_tw_video/1804194078998802432/pu/pl/SOhZJb5t4hT3XJ-R.m3u8?tag=12'],,-0.90707618
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 3:54 PM UTC",local san pedro cambia alerta de roja a amarilla por lluvias de alberto pese a ello en el municipio hay cortes de luz y vialidades afectadas esto reconocido por el alcalde miguel treviño,eléctrico,23,10,0,0,https://twitter.com/ABCNoticiasMX/status/1804181018632479101#m,,,,-1.003656864
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 2:32 PM UTC",a dónde va el agua del río santa catarina después de las lluvias en nuevo león aquí te explicamos,lluvia,3672,805,89,18,https://twitter.com/ABCNoticiasMX/status/1804160586638348745#m,,['https://video.twimg.com/ext_tw_video/1804159140379369472/pu/pl/CJCt5_oXt-tVVmos.m3u8?tag=12'],,0.748012304
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 2:10 PM UTC",las fuertes lluvias continúan en la entidad por lo que las autoridades han compartido cuáles son las zonas que mantienen cierres,lluvia,24,2,1,1,https://twitter.com/ABCNoticiasMX/status/1804155027163935060#m,"['https://pbs.twimg.com/media/GQmlT13WoAEZzn3.jpg', 'https://pbs.twimg.com/media/GQmlU-dWwAEKjHQ.jpg', 'https://pbs.twimg.com/media/GQmlV9jXEAA-g7A.jpg', 'https://pbs.twimg.com/media/GQmlV9mXwAAAqSc.jpg']",,,-0.05593814
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 1:23 PM UTC",al corte de las de la mañana de este viernes así aumentó el nivel de las presas tras lluvias de alberto en nuevo león,eléctrico,69,15,5,2,https://twitter.com/ABCNoticiasMX/status/1804143141739544607#m,['https://pbs.twimg.com/media/GQman9ZWYAAyRGC.jpg'],,,0.445722997
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 5:27 AM UTC",entérate tormenta alberto los tacos jeep le pichan la cena a elementos de protección civil de nl la invitación a cenar se extendió también a policías bomberos y demás autoridades que trabajaron durante la tormenta alberto por nl,lluvia,283,35,7,2,https://twitter.com/ABCNoticiasMX/status/1804023373992743132#m,,,,-1.098684788
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 4:29 AM UTC",así aumentó el nivel de las presas tras lluvias de alberto en nuevo león actualización presa libertad ha captado el de su totalidad,lluvia,122,28,1,5,https://twitter.com/ABCNoticiasMX/status/1804008762920845622#m,['https://pbs.twimg.com/media/GQkdzK2XsAAj3_h.jpg'],,,0.034755349
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 10:00 PM UTC",la cola de caballo en santiago nuevo león se desbordó durante la tarde de hoy por los efectos de las lluvias de alberto los escalones que llevan al punto turístico tienen considerables escurrimientos un trabajador del sitio captó el panorama en el sur del estado,inundación,10025,2216,138,88,https://twitter.com/ABCNoticiasMX/status/1803910827898294680#m,,['https://video.twimg.com/ext_tw_video/1803910681508356096/pu/pl/08ZY99QMIp97XCMt.m3u8?tag=12'],,-0.501889467
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 6:30 PM UTC",una parte del carril express de la avenida constitución y venustiano carranza se desgajó esto por los fuertes niveles de agua que se mantienen en el río santa catarina luis mendoza abcnoticias,problema vial,31,5,0,1,https://twitter.com/ABCNoticiasMX/status/1803857894733156739#m,"['https://pbs.twimg.com/media/GQiXMUjWwAAuwfu.jpg', 'https://pbs.twimg.com/media/GQiXMU0WoAAW_pb.jpg', 'https://pbs.twimg.com/media/GQiXMUlW0AAC_ks.jpg', 'https://pbs.twimg.com/media/GQiXMUjWgAAnD6w.jpg']",,,-0.894274056
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 6:10 PM UTC",colapsa carretera monterrey saltillo tras fuertes lluvias y deslaves por alberto,lluvia,43,15,2,0,https://twitter.com/ABCNoticiasMX/status/1803852860599472569#m,,['https://video.twimg.com/ext_tw_video/1803851402537582592/pu/pl/sc8fqFAlTQgrjcJw.m3u8?tag=12'],,-1.568402052
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 5:32 PM UTC",se derrumba parte de carril express de la avenida constitución y venustiano carranza pcmty,problema vial,286,56,12,4,https://twitter.com/ABCNoticiasMX/status/1803843461101019160#m,,['https://video.twimg.com/ext_tw_video/1803843426418376704/pu/pl/mnXhOmL1UvbdSP90.m3u8?tag=12'],,-1.246963382
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 4:57 PM UTC",así se veciénega de gonzález en la sierra de santiago nuevo león tras el paso de la tormenta tropical alberto,lluvia,27,2,0,0,https://twitter.com/ABCNoticiasMX/status/1803834555662520370#m,,['https://video.twimg.com/ext_tw_video/1803827697392513024/pu/pl/pwiPbQrjn3WA4xTk.m3u8?tag=12'],,0.587592721
@juliaalopez8,July Lo 🐯⚽️🏆,"Jun 21, 2024 · 4:27 AM UTC",tenemos agua a cambio de un carril express de ave constitución,problema vial,39,2,2,0,https://twitter.com/juliaalopez8/status/1804008302738546811#m,['https://pbs.twimg.com/media/GQkf_eUXwAADbAj.jpg'],,,0.586587846
@telediariomty,@telediariomty,"Jun 21, 2024 · 12:11 AM UTC",abimael salas jefe de meteorología habla sobre las probabilidades de lluvia en las próximas horas telediarionocturno con luiscarlosortiz y sandragonzalezc,lluvia,108,12,5,0,https://twitter.com/telediariomty/status/1803943817542013254#m,,['https://video.twimg.com/amplify_video/1803943629788188672/pl/5bQoBjks6baEqG6l.m3u8?tag=14'],,0.455429077
@elnorte,EL NORTE,"Jun 20, 2024 · 11:49 PM UTC",entérate recibe la presa el cuchillo los primeros escurrimientos de la tormenta alberto de acuerdo a pobladores grandes volúmenes de agua están ingresando,lluvia,922,115,6,5,https://twitter.com/elnorte/status/1803938283958816983#m,,['https://video.twimg.com/ext_tw_video/1803937064599044097/pu/pl/SaDgrqi3R6z-hCx1.m3u8?tag=12'],,-0.799303949
@sonia_coronado,Sonia Coronado,"Jun 20, 2024 · 6:55 PM UTC",aplauso a las cuadrillas de cfecontigo cfemx que en plena tormenta está haciendo lo posible para restablecer la luz,eléctrico,403,51,11,1,https://twitter.com/sonia_coronado/status/1803864281454100959#m,,['https://video.twimg.com/ext_tw_video/1803864228249387008/pu/pl/Al-n2qU4htASz24r.m3u8?tag=12'],,0.714132547
@cesarmty,César Cepeda,"Jun 20, 2024 · 3:08 PM UTC",río hualahuises nuevo león alberto tormentatropical,lluvia,732,88,6,2,https://twitter.com/cesarmty/status/1803807209823826271#m,['https://pbs.twimg.com/media/GQho-55XEAAGHAh.jpg'],,,0.279032946
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 20, 2024 · 9:39 PM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,1849,234,86,19,https://twitter.com/LCAlatorre/status/1803905509847671128#m,['https://pbs.twimg.com/media/GQjCf8FXIAAzruy.jpg'],,,-0.755045891
@cesarmty,César Cepeda,"Jun 20, 2024 · 8:50 PM UTC",importante el tecdemonterrey asegura que hará las adecuaciones necesarias para entregar la casa del tec que sufrió inundaciones por las lluvias de alberto en excelente estado a su ganador nuevoleon monterrey santacatarina,lluvia,39,16,20,2,https://twitter.com/cesarmty/status/1803893154698899705#m,['https://pbs.twimg.com/media/GQi2td_XgAAmRxo.jpg'],,,1.2467767
@elnorte,EL NORTE,"Jun 20, 2024 · 7:53 PM UTC",parte de la estructura exterior de la tienda soriana la estanzuela en el sur de la ciudad se vino abajo por la lluvia y fuertes vientos que se registraron con el paso de la tormenta tropical alberto,lluvia,447,85,9,4,https://twitter.com/elnorte/status/1803878863987941845#m,,['https://video.twimg.com/ext_tw_video/1803878819159236608/pu/pl/HLsYXhVv4QRM2EDk.m3u8?tag=12'],,-0.945110083
@cesarmty,César Cepeda,"Jun 20, 2024 · 8:46 PM UTC",importante así luce este edificio de departamentos ubicado en el centro de monterrey en la calle héroes del y washington con daños por el paso de la tormenta tropical alberto que impactó a nuevo león cc pcnuevoleon pcmty,lluvia,108,35,19,8,https://twitter.com/cesarmty/status/1803892250411438170#m,['https://pbs.twimg.com/media/GQi1yxsWIAAE_jZ.jpg'],,,0.843740523
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:19 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja,inundación,2,1,1,0,https://twitter.com/GobSanNicolas/status/1804217525036568863#m,,,,-1.424834967
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:19 PM UTC",encharcamientos importantes universidad y lerdo de tejada lopez mateos y fundidores,inundación,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804217479818023380#m,,,,1.156329274
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:18 PM UTC",cierres viales universidad y lerdo de tejada nte sur carriles por encharcamiento sendero y balcones de anáhuacentrada a la ghoner,inundación,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804217301115253146#m,,,,0.016888112
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:18 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,lluvia,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804217254449484192#m,,,,-0.470379263
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:17 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,lluvia,4,0,1,0,https://twitter.com/GobSanNicolas/status/1804217177064570934#m,['https://pbs.twimg.com/media/GQnd9c4XkAAbpY8.jpg'],,,-0.425222516
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:11 PM UTC",av universidad tapia a la altura de estación del metro tapia inundación baja arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación baja,inundación,1,2,0,0,https://twitter.com/GobSanNicolas/status/1804200482207903881#m,,,,-1.165575862
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:11 PM UTC",juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,inundación,1,2,0,0,https://twitter.com/GobSanNicolas/status/1804200406483919136#m,,,,-1.001472712
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:10 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja,inundación,0,1,0,0,https://twitter.com/GobSanNicolas/status/1804200315941474476#m,,,,-1.383322954
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:10 PM UTC",encharcamientos importantes universidad y lerdo de tejada lopez mateos y fundidores,inundación,2,2,0,0,https://twitter.com/GobSanNicolas/status/1804200251022053884#m,,,,1.156329274
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 PM UTC",cierres viales universidad y lerdo de tejada nte sur carriles por encharcamiento,inundación,1,2,0,0,https://twitter.com/GobSanNicolas/status/1804200011963510963#m,,,,-0.120524824
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,lluvia,1,2,0,0,https://twitter.com/GobSanNicolas/status/1804199933320249488#m,,,,-0.470379263
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,lluvia,17,5,9,0,https://twitter.com/GobSanNicolas/status/1804199876433166475#m,['https://pbs.twimg.com/media/GQnOOHOXYAA7wk9.jpg'],,,-0.425222516
@daniel_carrillo,Daniel Carrillo Mtz,"Jun 21, 2024 · 4:12 PM UTC",precauciónvial fidel velazquezbarragan abierto y aforo fluido encharcamientos menores maneje con precaución saldrá el sol por momentos no se confíen seguirán lluvias cicmty gobsannicolas camiondesde lilyolivaresc chaledelafuente,inundación,50,20,4,0,https://twitter.com/daniel_carrillo/status/1804185510429982926#m,['https://pbs.twimg.com/media/GQnBKCwXwAAxvkr.jpg'],,,-0.708520949
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:41 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,lluvia,10,2,1,0,https://twitter.com/GobSanNicolas/status/1804192837069590532#m,['https://pbs.twimg.com/media/GQnH0r9XkAAt1eJ.jpg'],,,-0.425222516
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:17 PM UTC",av universidad tapia a la altura de estación del metro tapia inundación baja arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación baja,inundación,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804186842184462756#m,,,,-1.165575862
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:17 PM UTC",av manuel l barragán desde sendero hasta fidel vzz inundación baja av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,inundación,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804186797573910934#m,,,,-1.055100322
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:16 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja,inundación,1,0,0,0,https://twitter.com/GobSanNicolas/status/1804186714082099341#m,,,,-1.453731894
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:16 PM UTC",encharcamientos importantes universidad y lerdo de tejada lopez mateos y fundidores,inundación,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804186676954018292#m,,,,1.156329274
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:16 PM UTC",cierres viales universidad y lerdo de tejada nte sur carriles por encharcamiento lopez mateos y fundidores carril de baja cerrado por encharcamiento,inundación,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804186538592420330#m,,,,-1.020501018
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:15 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,lluvia,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804186483504345367#m,,,,-0.470379263
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:15 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,lluvia,6,3,10,0,https://twitter.com/GobSanNicolas/status/1804186440219214068#m,['https://pbs.twimg.com/media/GQnCALvXwAI_h8T.jpg'],,,-0.425222516
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:39 PM UTC",av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media av universidad tapia a la altura de estación del metro tapia inundación baja arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación baja,inundación,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804177205624270903#m,,,,-0.988342822
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:38 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja,inundación,1,0,0,0,https://twitter.com/GobSanNicolas/status/1804177142017614088#m,,,,-1.424834967
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:38 PM UTC",encharcamientos importantes universidad y lerdo de tejada lopez mateos y fundidores,inundación,0,0,3,0,https://twitter.com/GobSanNicolas/status/1804177051995324789#m,,,,1.156329274
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:36 PM UTC",cierres viales universidad y lerdo de tejada nte sur carriles por encharcamiento lopez mateos y fundidores carril de baja cerrado por encharcamiento,inundación,1,0,1,0,https://twitter.com/GobSanNicolas/status/1804176513073299796#m,,,,-1.020501018
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:35 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,lluvia,1,0,1,0,https://twitter.com/GobSanNicolas/status/1804176381405790648#m,,,,-0.470379263
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:35 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,lluvia,8,0,2,1,https://twitter.com/GobSanNicolas/status/1804176253898912217#m,['https://pbs.twimg.com/media/GQm4vbSW8AAwmci.jpg'],,,-0.425222516
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 5:37 PM UTC",amsemáforos con fallas ocampo y emilio carranza madero y valencia madero y gonzalitos madero y aguirre pequeño aztlán y las rocas aztlán y cabezada aztlán y apolo aztlán y esquisto aztlán y hornablendas,eléctrico,1,0,1,0,https://twitter.com/mtygob/status/1804207022054817902#m,,,,-0.771632791
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 5:37 PM UTC",amsemáforos con fallas edison y colón degollado y colón zaragoza y espinosa zaragoza y ruperto martínez de septiembre y nuevo león de septiembre y san luis dr coss y juan i ramón juan i ramón y zuazua,eléctrico,5,1,1,0,https://twitter.com/mtygob/status/1804207017935913364#m,,,,-1.703799248
